record_id,docket_entry,attachment_number,filed_date_iso,docket_description,document_label,document_type,public_access_status,file_name,page_count_exact,size_bytes,sha256,sha1,md5,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_usd
NJD-0044-004,21,4,2023-10-26,"MOTION to Consolidate Cases by MATTHEW F. GATELY. (Attachments: # 1 Memorandum Memorandum of Law, # 2 Declaration Declaration of Michael Tarringer, # 3 Text of Proposed Order Proposed Form of Order, # 4 Certificate of Service Cert of Service)(GATELY, MATTHEW) (Entered: 10/26/2023)",Attachment 4,Certificate of Service Cert of Service,FREE_RECAP_PDF_AVAILABLE,0021-004.pdf,1,343854,8acba06936bbe00dd334f1fcdad83198f9cf1660501d12276b392a903e4ecbb1,1a9a2ea2b8df19812c862865c6f358a3e2fffd68,1d21d3bc4f0832ee49ee99464f9513ed,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.21.4.pdf,,https://www.courtlistener.com/docket/67665081/21/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020553411,
NJD-0045-000,800024,0,2023-10-16,"Pro Hac Vice fee: $300.00, receipt number NEW49122 as to ANTHONY IRPINO & PEARL ROBERTSON. (ps)",Main Document,1,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800024/insulin-pricing-litigation/,,
NJD-0046-000,800025,0,2023-10-24,"Pro Hac Vice fee for BRIAN BOONE, JORDAN EDWARDS and ELIZABETH BROWN: $ 450, receipt number NEW49159 (jr)",Main Document,1,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800025/insulin-pricing-litigation/,,
NJD-0047-000,800026,0,2023-10-31,"Pro Hac Vice fee: $900.00, receipt number NEW49195 as to DAVID KO, LAURA GERBER, JULI FARRIS, EMMA WRIGHT, RACHEL BOWANKO & DEREK LOESER. (ps)",Main Document,1,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800026/insulin-pricing-litigation/,,
NJD-0048-000,22,0,2023-11-04,"NOTICE by MATTHEW F. GATELY re 21 MOTION to Consolidate Cases Notice of Withdrawal of Motion (Attachments: # 1 Certificate of Service Cert of Service)(GATELY, MATTHEW) (Entered: 11/04/2023)",Main Document,Notice (Other),FREE_RECAP_PDF_AVAILABLE,0022-000.pdf,4,182260,d6a36ec5b6bda0120436a9ce51afb431fd7e92fa65daedebc6b9df596fb535f5,69325ca53fed18554c561160bbd65bce30e8fd26,d93c8a6a42b9913731de66490678512e,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.22.0.pdf,,https://www.courtlistener.com/docket/67665081/22/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020584652,
NJD-0048-001,22,1,2023-11-04,"NOTICE by MATTHEW F. GATELY re 21 MOTION to Consolidate Cases Notice of Withdrawal of Motion (Attachments: # 1 Certificate of Service Cert of Service)(GATELY, MATTHEW) (Entered: 11/04/2023)",Attachment 1,Certificate of Service Cert of Service,FREE_RECAP_PDF_AVAILABLE,0022-001.pdf,4,177926,4b4e4b657f0add1b90e906144e041d2426eb538946a66c1d7e0b3d812f3f550d,15b1a64228cb0675b19fa894c65131628ad0c817,411f13577bb5dec9161261a445ae1056,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.22.1.pdf,,https://www.courtlistener.com/docket/67665081/22/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020584653,
NJD-0049-000,23,0,2023-11-13,ORDER withdrawing 21 Motion to Consolidate Cases. Signed by Magistrate Judge Rukhsanah L. Singh on 11/13/2023. (sms2) (Entered: 11/14/2023),Main Document,Order on Motion to Consolidate Cases,FREE_RECAP_PDF_AVAILABLE,0023-000.pdf,4,376978,75a6365a5af3692ece2c758418d143d41e2606fbc17dec6722f28654698c0e4d,2875c3d91c242c64de67688eb55826a372b23d4c,d9d5753f415b3e6484968ebbe58e6a3a,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.23.0_2.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.23.0.pdf,https://www.courtlistener.com/docket/67665081/23/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020616030,
NJD-0050-000,800027,0,2023-11-08,CLERK'S QUALITY CONTROL MESSAGE - The AMENDED COMPLAINT (DE#23) filed by DAVID KO on 11/07/2023 appears to be filed in the incorrect case. PLEASE FILE ALL AMENDED COMPLAINTS IN THE INDIVIDUAL CASES. The Amended Complaint has been removed from this docket and has been filed in the appropriate member case. (sms2),Main Document,1,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800027/insulin-pricing-litigation/,,
NJD-0051-000,800028,0,2023-11-13,"Pro Hac Vice fee: $150.00, receipt number NEW49259 as to MATTHEW DAMERON. (ps)",Main Document,1,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800028/insulin-pricing-litigation/,,
NJD-0052-000,24,0,2023-11-15,"Notice of Request by Pro Hac Vice Joyce Chambers Reichard to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14872932.) (CHAMBERS REICHARD, JOYCE)NOTICE TO COUNSEL: Counsel is advised that pursuant to Local Civil Rule 5.3(c)(2), a single, consolidated motion to seal shall be filed within 14 days following the completed briefing of the materials sought to be sealed, or within 14 days following the date on which the last of such materials was filed under temporary seal if the motion is resolved, unless otherwise directed by the Court. (Entered: 11/15/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,PACER_LINK_AVAILABLE,,,,,,,,,https://www.courtlistener.com/docket/67665081/24/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020618684,
NJD-0053-000,800029,0,2023-11-15,"Pro Hac Vice fee: $150.00, receipt number NEW49278 as to MATTHEW P. HOOKER. (ps)",Main Document,1,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800029/insulin-pricing-litigation/,,
NJD-0054-000,800030,0,2023-11-18,,Main Document,Order,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/800030/insulin-pricing-litigation/,,
NJD-0055-000,25,0,2023-11-18,"MDL TEXT ORDER: The oral argument scheduled in Case No. 17-699 (Indirect Purchaser Consumer Action) for Tuesday, November 21, 2023, is RESCHEDULED to Tuesday, November 28, 2023 following the 10:00am MDL case management conference. So Ordered by Judge Brian R. Martinotti on 11/18/23. (Fiore, J) (Entered: 11/18/2023)",Main Document,Order,NO_PUBLIC_PDF_LINK,,,,,,,,,https://www.courtlistener.com/docket/67665081/25/insulin-pricing-litigation/,,
NJD-0056-000,26,0,2023-11-27,"Letter from James E. Cecchi to the Hon. Brian R. Martinotti, U.S.D.J.. (Attachments: # 1 Proposed Case Management Order No. 3)(CECCHI, JAMES) (Entered: 11/27/2023)",Main Document,Letter,FREE_RECAP_PDF_AVAILABLE,0026-000.pdf,2,153049,60cbaaf9f5315fd686c718aabc15923b36a809cc0ff804894ca2846ce0040810,ed74f0315b0345e210ca4d70562787e017fbab5e,ea435648918c16bf5344db833bdc488c,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.26.0.pdf,,https://www.courtlistener.com/docket/67665081/26/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020652005,
NJD-0056-001,26,1,2023-11-27,"Letter from James E. Cecchi to the Hon. Brian R. Martinotti, U.S.D.J.. (Attachments: # 1 Proposed Case Management Order No. 3)(CECCHI, JAMES) (Entered: 11/27/2023)",Attachment 1,Proposed Case Management Order No. 3,FREE_RECAP_PDF_AVAILABLE,0026-001.pdf,12,290367,8ff7cac3667e4d54246bbee036f4101a7149c9e6ae0c404974955b01c4b72655,8e9a3f122ae89ad8f908c11868958a5fe9eab793,022c34af0802fd2b8782064a70134ba0,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.26.1.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.26.1.pdf,https://www.courtlistener.com/docket/67665081/26/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020652006,
NJD-0057-000,27,0,2023-11-28,"Notice of Request by Pro Hac Vice Sarah Burns to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14898218.) (SHAH, SONA) (Main Document 27 replaced on 12/6/2023) (krg, ). (Entered: 11/28/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0027-000.pdf,2,182950,75da45b495a86e7219466e079bd063e9acab2347298c73ee06c605760abcecab,a043c5ac757052cc25fe9954aa032164351f1d13,ad3d6a4d73eed0be69e0fdecfd4cb1af,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.27.0.pdf,,https://www.courtlistener.com/docket/67665081/27/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020653312,
NJD-0058-000,28,0,2023-11-28,"Notice of Request by Pro Hac Vice Holly Nighbert to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14898417.) (SHAH, SONA) (Main Document 28 replaced on 12/6/2023) (krg, ). (Entered: 11/28/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0028-000.pdf,2,167157,1f273eb500a83ea20a0b1cf1a85a7d27d96edb2ebb308f1484419be2f67c7885,fce5784faa5877a90e598b462c3fc88a1ad93ed3,bc95566a4b5ef2c07da7d3dba03a8676,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.28.0.pdf,,https://www.courtlistener.com/docket/67665081/28/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020653442,
NJD-0059-000,29,0,2023-11-28,"Minute Entry for proceedings held before Judge Brian R. Martinotti: CASE MANAGEMENT CONFERENCE held on 11/28/2023. (Court Reporter, Tammera Witte (973-457-8230)) (lr, ) (Additional attachment(s) added on 12/5/2023: # 1 Additional Attendance List) (lr). (Entered: 11/28/2023)",Main Document,Status Conference,FREE_RECAP_PDF_AVAILABLE,0029-000.pdf,2,158853,b22990bba2a0480d731a91cd1ee2809fd77ce78505b9de8ceac1a8c4e4fef384,4ff2d854124c99ebc8d36e39c348540055f11ffa,3e259d31248c2e362440efe8eb2946e3,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.29.0.pdf,,https://www.courtlistener.com/docket/67665081/29/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020653952,
NJD-0059-001,29,1,2023-11-28,"Minute Entry for proceedings held before Judge Brian R. Martinotti: CASE MANAGEMENT CONFERENCE held on 11/28/2023. (Court Reporter, Tammera Witte (973-457-8230)) (lr, ) (Additional attachment(s) added on 12/5/2023: # 1 Additional Attendance List) (lr). (Entered: 11/28/2023)",Attachment 1,Additional Attendance List,FREE_RECAP_PDF_AVAILABLE,0029-001.pdf,1,87812,1c0532343caa07f899c45b9c5675b2462871b682ec0105529cc321f2e4c2189e,5d1cd26d31494e533decb21a8a4c8da70bc984eb,18a668747cdaf7267775fca8799d7706,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.29.1.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.29.1.pdf,https://www.courtlistener.com/docket/67665081/29/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020677948,
NJD-0060-000,30,0,2023-11-30,"Order of MDL Panel (CTO-6) transferring certain actions to this court. (krg, ) (Entered: 11/30/2023)",Main Document,MDL Conditional Transfer Order (in),FREE_RECAP_PDF_AVAILABLE,0030-000.pdf,2,314856,a6d5e2c1e2bbcaaf8f64be180e63153d9623a5e5402f246e1be29798e4f5db54,db86a367995c6a72339813f5c813bfd4ebc03663,612023afdd0b6f590d387d6215b052b0,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.30.0.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.30.0.pdf,https://www.courtlistener.com/docket/67665081/30/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020664936,
NJD-0061-000,31,0,2023-12-04,"Letter from James E. Cecchi to the Hon. Brian R. Martinotti, U.S.D.J.. (CECCHI, JAMES) (Entered: 12/04/2023)",Main Document,Letter,FREE_RECAP_PDF_AVAILABLE,0031-000.pdf,2,137690,e20fb930a5415341365b59a2aef2710108cb0f3ea6df0b8063514eeb6e1f30b1,8197978a8fb6085f47d582bd5c18733c33e7c1b3,fc891137c877f73a2c1c178ed61916fe,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.31.0.pdf,,https://www.courtlistener.com/docket/67665081/31/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020673388,
NJD-0062-000,32,0,2023-12-05,"Notice of Request by Pro Hac Vice Caitlyn Prichard Miller to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14917142.) (MILLER, CAITLYN) (Entered: 12/05/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0032-000.pdf,2,332143,7feb65d0cd5a80fecba81ee71ba9d5be769b7d4dc0c222b738f4614639a225ed,c46a6395058049f19223aa48aa17fb1de47cdd0e,5ee6bf9775dbdf98864abdbeceaf5094,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.32.0.pdf,,https://www.courtlistener.com/docket/67665081/32/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020677663,
NJD-0063-000,33,0,2023-12-01,"Transcript of Case Management Conference held on November 28, 2023, before Judge Brian R. Martinotti. Court Reporter: Tammera Witte (973-457-8230). NOTICE REGARDING (1) REDACTION OF PERSONAL IDENTIFIERS IN TRANSCRIPTS AND (2) MOTION TO REDACT AND SEAL: The parties have seven (7) calendar days to file with the Court a Notice of Intent to Request Redaction of this Transcript to comply with Fed.R.Civ.P.5.2(a) (personal identifiers). Parties seeking to redact and seal this Transcript, or portions thereof, pursuant to L.Civ.R. 5.3(g) must e-file a Motion to Redact and Seal utilizing the event `Redact and Seal Transcript/Digital Recording`. Redaction Request to Court Reporter due, but not filed, by 12/22/2023. Redacted Transcript Deadline set for 1/1/2024. Release of Transcript Restriction set for 2/29/2024. (adc) (Entered: 12/05/2023)",Main Document,Transcript,FREE_RECAP_PDF_AVAILABLE,0033-000.pdf,27,440546,441ef7ebeb0ae59551242c357f708d71a4fbccd4c40b947157120d986a2df503,4abe688b125d5ddc6a2a0c916d7065c1275f651c,be1521ba661e376715f730639c9d5ef3,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.33.0.pdf,,https://www.courtlistener.com/docket/67665081/33/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020678856,
NJD-0064-000,34,0,2023-12-06,"CASE MANAGEMENT ORDER #3 re separate litigation tracks and leadership structures, etc. Signed by Judge Brian R. Martinotti on 12/5/2023. (sms2) (Entered: 12/06/2023)",Main Document,Order,FREE_RECAP_PDF_AVAILABLE,0034-000.pdf,13,1131070,04aab7e7c3e00bb935cc0e253ffd7c446850f8c79d9045a633718fcb2311c18d,5a916ceab5fedd93de3d23a8cc61c98979885273,a0c5afcafea178811eb40aac8a763064,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.34.0_2.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.34.0.pdf,https://www.courtlistener.com/docket/67665081/34/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020682753,
NJD-0065-000,35,0,2023-12-07,"Notice of Request by Pro Hac Vice Christine C. Mansour to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14925517.) (MANSOUR, CHRISTINE) (Entered: 12/07/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0035-000.pdf,2,159021,398ee28f80247168f63886ba1a53d89e66be979fa7d722f03cdc570df54bcda7,aeb7648cec82569e0ed93f62ea9100d067bf3003,04d9f2d3bea579391b0ba14c9f991b24,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.35.0.pdf,,https://www.courtlistener.com/docket/67665081/35/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020689141,
NJD-0066-000,36,0,2023-12-07,"Notice of Request by Pro Hac Vice Catherine Hancock Dorsey to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14925990.) (DORSEY, CATHERINE) (Entered: 12/07/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0036-000.pdf,2,161030,9b995ff3074648e9540f288e5da9f9bb1c9278788549a7c51de2b9db42624d21,e5162ddb86937c6e94fa87bf476fbfad434c2c96,777fa413185eee3de746a2e992604fad,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.36.0.pdf,,https://www.courtlistener.com/docket/67665081/36/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020689831,
NJD-0067-000,37,0,2023-12-07,"Notice of Request by Pro Hac Vice Steve W. Berman to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14926559.) (BERMAN, STEVE) (Entered: 12/07/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0037-000.pdf,2,144532,e5e3905eddf84a530d2d5e6df81ed67b97187ebfc6de9d4318611cac5591270e,c5a629ff913aa7c4b392b99f1de349a28044e937,61472df9ae633ba949a891561e168722,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.37.0.pdf,,https://www.courtlistener.com/docket/67665081/37/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020690659,
NJD-0068-000,38,0,2023-12-06,"**SEALED** Transcript of Motion Hearing held on November 28, 2023, before Judge Brian R. Martinotti. Court Reporter: Tammera Witte (973-457-8230). This is the complete unredacted/sealed version of the transcript and is unavailable for public viewing. (adc) (Entered: 12/08/2023)",Main Document,Transcript,PACER_LINK_AVAILABLE,,,,,,,,,https://www.courtlistener.com/docket/67665081/38/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020691717,
NJD-0069-000,39,0,2023-12-08,"DECLARATION re 19 Order #2 by JOSEPH A. DICKSON. (FOX, JORDAN) (Entered: 12/08/2023)",Main Document,Declaration,FREE_RECAP_PDF_AVAILABLE,0039-000.pdf,1,149717,41c5010b2809dfd17555f87c2a9c9d835310bfbb04c3c76f3413808197016243,e68fea418e9488da76ef89563fd78aff6a35d877,2b7491d606d8fdf81de90c2f4b6930b2,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.39.0.pdf,,https://www.courtlistener.com/docket/67665081/39/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020692764,
NJD-0070-000,40,0,2023-12-08,"Letter from James E. Cecchi to the Hon. Brian R. Martinotti, U.S.D.J.. (CECCHI, JAMES) (Entered: 12/08/2023)",Main Document,Letter,FREE_RECAP_PDF_AVAILABLE,0040-000.pdf,2,161839,9897e66ab41e5b3ad4b3a7095ff9c9d9b223897647fec1492b53707520b54d40,8b41044060f4d75d39f22a040a65afe57705a26f,752ae2cac8e9d7f235e9ed77576af568,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.40.0.pdf,,https://www.courtlistener.com/docket/67665081/40/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020694014,
NJD-0071-000,41,0,2023-12-08,Order of MDL Panel transferring certain actions from the Middle District of Louisiana to this court. (krg) (Entered: 12/08/2023),Main Document,MDL Conditional Transfer Order (in),FREE_RECAP_PDF_AVAILABLE,0041-000.pdf,6,231953,31d5b3791d2054ac4aeabeee835ec90a744f7cb22db136b7b18e01491d0a2678,a2aabccf62d66822f89e42e44265e0ded5521448,05894799c6456642ac77f96ff73ba002,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.41.0.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.41.0.pdf,https://www.courtlistener.com/docket/67665081/41/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020694076,
NJD-0072-000,44,0,2023-12-12,"Notice of Request by Pro Hac Vice Thomas Sobol to receive Notices of Electronic Filings. ( Pro Hac Vice fee $ 150 receipt number ANJDC-14933967.) (CECCHI, JAMES) (Entered: 12/12/2023)",Main Document,Notice of Pro Hac Vice to Receive NEF,FREE_RECAP_PDF_AVAILABLE,0044-000.pdf,2,157980,dc2e0df7d0c2af7789874e6324cb6d5b713c7a2784bcc6c52f24ec8df894f5bb,6d5670eef639791e6acc1e8a7619d1e36a2f7549,3b515b24c97cc11e8930a9841df0bf57,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.44.0.pdf,,https://www.courtlistener.com/docket/67665081/44/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119020701079,
